id,pairid,speed,datetime,traveltime
4602,16981,40.2,9/16/14 9:05,268.507
4603,10356,54.7,9/16/14 9:05,342
4604,10496,59.5,9/16/14 9:05,242
4605,10498,28.6,9/16/14 9:05,176
4606,10499,19.6,9/16/14 9:05,735.001
4607,10360,16.6,9/16/14 9:05,1147
4608,10364,45,9/16/14 9:05,456
4609,10363,42,9/16/14 9:05,326
4610,10361,32.4,9/16/14 9:05,422
4611,10357,71.5,9/16/14 9:20,131
4612,16981,25.9,9/16/14 9:20,417
4613,10356,53.5,9/16/14 9:20,350
4614,10496,57.6,9/16/14 9:20,250
4615,10498,36.8,9/16/14 9:20,137
4616,10499,21,9/16/14 9:20,687
4617,10360,17.9,9/16/14 9:20,1065
4618,10364,44.8,9/16/14 9:20,458
4619,10363,44.4,9/16/14 9:20,308
4620,10361,51,9/16/14 9:20,268
4621,10357,67.3,9/16/14 9:35,139
4622,16981,16.7,9/16/14 9:35,647.123
4623,10356,56,9/16/14 9:35,334
4624,10496,61,9/16/14 9:35,236
4625,10498,32.5,9/16/14 9:35,155
4626,10499,22.9,9/16/14 9:35,630.001
4627,10360,19.1,9/16/14 9:35,1000
4628,10364,45,9/16/14 9:35,456
4629,10363,47.2,9/16/14 9:35,290
4630,10361,49.9,9/16/14 9:35,274
4631,10357,64.6,9/16/14 9:50,145
4632,16981,48.8,9/16/14 9:50,221.472
4633,10356,55.7,9/16/14 9:50,336
4634,10496,60.5,9/16/14 9:50,238
4635,10498,39.7,9/16/14 9:50,127
4636,10499,32,9/16/14 9:50,450
4637,10360,21.5,9/16/14 9:50,886
4638,10364,36.9,9/16/14 9:50,556
4639,10363,50.3,9/16/14 9:50,272
4640,10361,52.2,9/16/14 9:50,262
4641,10357,63.7,9/16/14 10:05,147
4642,16981,48.6,9/16/14 10:05,222.445
4643,10356,53.2,9/16/14 10:05,352
4644,10496,59,9/16/14 10:05,244
4645,10498,62.2,9/16/14 10:05,81
4646,10499,67.3,9/16/14 10:05,214
4647,10360,30.9,9/16/14 10:05,618
4648,10364,38.9,9/16/14 10:05,528
4649,10363,45.4,9/16/14 10:05,301
4650,10361,51.4,9/16/14 10:05,266
4651,10357,67.3,9/16/14 10:20,139
4652,16981,47.3,9/16/14 10:20,228.49
4653,10356,54.1,9/16/14 10:20,346
4654,10496,58.5,9/16/14 10:20,246
4655,10498,62.2,9/16/14 10:20,81
4656,10499,63.2,9/16/14 10:20,228
4657,10360,51,9/16/14 10:20,374
4658,10364,41,9/16/14 10:20,500
4659,10363,43.4,9/16/14 10:20,315
4660,10361,43.8,9/16/14 10:20,312
4661,10357,70.4,9/16/14 10:35,133
4662,16981,23.6,9/16/14 10:35,457.776
4663,10356,52,9/16/14 10:35,360
4664,10496,57.6,9/16/14 10:35,250
4665,10498,59.3,9/16/14 10:35,85
4666,10499,66.7,9/16/14 10:35,216
4667,10360,54.5,9/16/14 10:35,350
4668,10364,43.5,9/16/14 10:35,472
4669,10363,41.6,9/16/14 10:35,329
4670,10361,54.7,9/16/14 10:35,250
4671,10357,67.3,9/16/14 10:50,139
4672,16981,11,9/16/14 10:50,985.581
4673,10356,52.9,9/16/14 10:50,354
4674,10496,54.1,9/16/14 10:50,266
4675,10498,63.8,9/16/14 10:50,79
4676,10499,65.5,9/16/14 10:50,220
4677,10360,58.9,9/16/14 10:50,324
4678,10364,32.3,9/16/14 10:50,635.999
4679,10363,43.8,9/16/14 10:50,312
4680,10361,48.9,9/16/14 10:50,280
4681,10357,68.3,9/16/14 11:05,137
4682,16981,15,9/16/14 11:05,721.759
4683,10356,51.7,9/16/14 11:05,362
4684,10496,61,9/16/14 11:05,236
4685,10498,60.7,9/16/14 11:05,83
4686,10499,62.6,9/16/14 11:05,230
4687,10360,60.4,9/16/14 11:05,316
4688,10364,47.5,9/16/14 11:05,432
4689,10363,49.9,9/16/14 11:05,274
4690,10361,51,9/16/14 11:05,268
4691,10357,65.5,9/16/14 11:20,143
4692,16981,22.9,9/16/14 11:20,472.481
4693,10356,57.8,9/16/14 11:20,324
4694,10496,62.1,9/16/14 11:20,232
4695,10498,67.2,9/16/14 11:20,75
4696,10499,67.9,9/16/14 11:20,212
4697,10360,61.5,9/16/14 11:20,310
4698,10364,51,9/16/14 11:20,402
4699,10363,46.2,9/16/14 11:20,296
4700,10361,48.9,9/16/14 11:20,280
4701,10357,65.5,9/16/14 11:35,143
4702,16981,10.6,9/16/14 11:35,1014.66
4703,10356,54.1,9/16/14 11:35,346
4704,10496,57.6,9/16/14 11:35,250
4705,10498,63.8,9/16/14 11:35,79
4706,10499,66.7,9/16/14 11:35,216
4707,10360,60,9/16/14 11:35,318
4708,10364,33.4,9/16/14 11:35,614
4709,10363,50.3,9/16/14 11:35,272
4710,10361,54.3,9/16/14 11:35,252
4711,10357,67.3,9/16/14 11:50,139
4712,16981,49.1,9/16/14 11:50,219.777
4713,10356,54.1,9/16/14 11:50,346
4714,10496,58.1,9/16/14 11:50,248
4715,10498,65.5,9/16/14 11:50,77.0001
4716,10499,65.5,9/16/14 11:50,220
4717,10360,58.2,9/16/14 11:50,328
4718,10364,21.6,9/16/14 11:50,950
4719,10363,51.8,9/16/14 11:50,264
4720,10361,53.9,9/16/14 11:50,254
4721,10357,69.3,9/16/14 12:05,135
4722,16981,31.4,9/16/14 12:05,344.364
4723,10356,55.1,9/16/14 12:05,340
4724,10496,56.3,9/16/14 12:05,256
4725,10498,65.5,9/16/14 12:05,77.0001
4726,10499,66.7,9/16/14 12:05,216
4727,10360,60,9/16/14 12:05,318
4728,10364,49.8,9/16/14 12:05,412
4729,10363,52.2,9/16/14 12:05,262
4730,10361,53.9,9/16/14 12:05,254
4731,10357,62,9/16/14 12:20,151
4732,16981,31.4,9/16/14 12:20,344.364
4733,10356,55.1,9/16/14 12:20,340
4734,10496,58.1,9/16/14 12:20,248
4735,10498,67.2,9/16/14 12:20,75
4736,10499,66.7,9/16/14 12:20,216
4737,10360,57.1,9/16/14 12:20,334
4738,10364,50.2,9/16/14 12:20,409
4739,10363,51.4,9/16/14 12:20,266
4740,10361,51,9/16/14 12:20,268
4741,10357,62,9/16/14 12:35,151
4742,16981,47.8,9/16/14 12:35,225.996
4743,10356,55.1,9/16/14 12:35,340
4744,10496,61,9/16/14 12:35,236
4745,10498,62.2,9/16/14 12:35,81
4746,10499,66.7,9/16/14 12:35,216
4747,10360,57.1,9/16/14 12:35,334
4748,10364,54.1,9/16/14 12:35,379
4749,10363,49.9,9/16/14 12:35,274
4750,10361,57.2,9/16/14 12:35,239
4751,10357,62,9/16/14 12:50,151
4752,16981,53.3,9/16/14 12:50,202.601
4753,10356,55.1,9/16/14 12:50,340
4754,10496,57.8,9/16/14 12:50,249
4755,10498,63,9/16/14 12:50,80
4756,10499,65.5,9/16/14 12:50,220
4757,10360,58.9,9/16/14 12:50,324
4758,10364,54.1,9/16/14 12:50,379
4759,10363,51.6,9/16/14 12:50,265
4760,10361,52.8,9/16/14 12:50,259
4761,10357,70.4,9/16/14 13:05,133
4762,16981,56.3,9/16/14 13:05,191.979
4763,10356,56,9/16/14 13:05,334
4764,10496,60.3,9/16/14 13:05,239
4765,10498,66.3,9/16/14 13:05,76
4766,10499,64,9/16/14 13:05,225
4767,10360,59.6,9/16/14 13:05,320
4768,10364,54.1,9/16/14 13:05,379
4769,10363,50.1,9/16/14 13:05,273
4770,10361,56.8,9/16/14 13:05,241
4771,10357,68.3,9/16/14 13:20,137
4772,16981,53.9,9/16/14 13:20,200.398
4773,10356,54.4,9/16/14 13:20,344
4774,10496,58.8,9/16/14 13:20,245
4775,10498,63,9/16/14 13:20,80
4776,10499,65.8,9/16/14 13:20,219
4777,10360,56.1,9/16/14 13:20,340
4778,10364,50.8,9/16/14 13:20,404
4779,10363,53.6,9/16/14 13:20,255
4780,10361,54.9,9/16/14 13:20,249
4781,10357,63.7,9/16/14 13:35,147
4782,16981,57.1,9/16/14 13:35,189
4783,10356,52,9/16/14 13:35,360
4784,10496,56.9,9/16/14 13:35,253
4785,10498,64.6,9/16/14 13:35,78
4786,10499,70.9,9/16/14 13:35,203
4787,10360,59.6,9/16/14 13:35,320
4788,10364,44.7,9/16/14 13:35,459
4789,10363,54.5,9/16/14 13:35,251
4790,10361,53.6,9/16/14 13:35,255
4791,10357,68.3,9/16/14 13:50,137
4792,16981,52.2,9/16/14 13:50,206.863
4793,10356,50.6,9/16/14 13:50,370
4794,10496,53.1,9/16/14 13:50,271
4795,10498,63,9/16/14 13:50,80
4796,10499,68.2,9/16/14 13:50,211
4797,10360,59.6,9/16/14 13:50,320
4798,10364,47.1,9/16/14 13:50,436
4799,10363,53.4,9/16/14 13:50,256
4800,10361,54.5,9/16/14 13:50,251
4801,10357,73.7,9/16/14 14:05,127
4802,16981,27.7,9/16/14 14:05,390.472
4803,10356,49,9/16/14 14:05,382
4804,10496,60.3,9/16/14 14:05,239
4805,10498,64.6,9/16/14 14:05,78
4806,10499,68.2,9/16/14 14:05,211
4807,10360,61.9,9/16/14 14:05,308
4808,10364,47.3,9/16/14 14:05,434
4809,10363,49.9,9/16/14 14:05,274
4810,10361,52.4,9/16/14 14:05,261
4811,10357,73.7,9/16/14 14:20,127
4812,16981,17.7,9/16/14 14:20,608.974
4813,10356,49,9/16/14 14:20,382
4814,10496,58.8,9/16/14 14:20,245
4815,10498,64.6,9/16/14 14:20,78
4816,10499,68.2,9/16/14 14:20,211
4817,10360,63.6,9/16/14 14:20,300
4818,10364,47.3,9/16/14 14:20,434
4819,10363,50.7,9/16/14 14:20,270
4820,10361,52.4,9/16/14 14:20,261
4821,10357,69.3,9/16/14 14:35,135
4822,16981,48.6,9/16/14 14:35,222.31
4823,10356,49,9/16/14 14:35,382
4824,10496,53.1,9/16/14 14:35,271
4825,10498,64.6,9/16/14 14:35,78
4826,10499,68.2,9/16/14 14:35,211
4827,10360,52.1,9/16/14 14:35,366
4828,10364,48.4,9/16/14 14:35,424
4829,10363,45.6,9/16/14 14:35,300
4830,10361,52.8,9/16/14 14:35,259
4831,10357,69.3,9/16/14 14:50,135
4832,16981,50.6,9/16/14 14:50,213.471
4833,10356,49,9/16/14 14:50,382
4834,10496,55.6,9/16/14 14:50,259
4835,10498,67.2,9/16/14 14:50,75
4836,10499,68.2,9/16/14 14:50,211
4837,10360,58.2,9/16/14 14:50,328
4838,10364,46,9/16/14 14:50,446
4839,10363,41.7,9/16/14 14:50,328
4840,10361,54.5,9/16/14 14:50,251
4841,10357,69.3,9/16/14 15:05,135
4842,16981,47.4,9/16/14 15:05,228.009
4843,10356,49,9/16/14 15:05,382
4844,10496,57.8,9/16/14 15:05,249
4845,10498,69,9/16/14 15:05,73
4846,10499,68.2,9/16/14 15:05,211
4847,10360,57.1,9/16/14 15:05,334
4848,10364,46,9/16/14 15:05,446
4849,10363,34.5,9/16/14 15:05,395.999
4850,10361,51.6,9/16/14 15:05,265
4851,10357,69.3,9/16/14 15:20,135
4852,16981,46.9,9/16/14 15:20,230.099
4853,10356,49,9/16/14 15:20,382
4854,10496,60,9/16/14 15:20,240
4855,10498,60.7,9/16/14 15:20,83
4856,10499,68.2,9/16/14 15:20,211
4857,10360,55.5,9/16/14 15:20,344
4858,10364,14,9/16/14 15:20,1461
4859,10363,23.3,9/16/14 15:20,586
4860,10361,53.2,9/16/14 15:20,257
4861,10357,69.3,9/16/14 15:35,135
4862,16981,43.8,9/16/14 15:35,246.329
4863,10356,49,9/16/14 15:35,382
4864,10496,55.6,9/16/14 15:35,259
4865,10498,60.7,9/16/14 15:35,83
4866,10499,68.2,9/16/14 15:35,211
4867,10360,55.8,9/16/14 15:35,342
4868,10364,31.8,9/16/14 15:35,644.999
4869,10363,23,9/16/14 15:35,596.001
4870,10361,54.9,9/16/14 15:35,249
4871,10357,69.3,9/16/14 15:50,135
4872,16981,47.7,9/16/14 15:50,226.499
4873,10356,49,9/16/14 15:50,382
4874,10496,61.3,9/16/14 15:50,235
4875,10498,63.8,9/16/14 15:50,79
4876,10499,68.2,9/16/14 15:50,211
4877,10360,57.8,9/16/14 15:50,330
4878,10364,41.6,9/16/14 15:50,493
4879,10363,23,9/16/14 15:50,596.001
4880,10361,53.6,9/16/14 15:50,255
4881,10357,62.8,9/16/14 16:05,149
4882,16981,47.1,9/16/14 16:05,229.447
4883,10356,48.2,9/16/14 16:05,388
4884,10496,55.6,9/16/14 16:05,259
4885,10498,61.5,9/16/14 16:05,82
4886,10499,66.4,9/16/14 16:05,217
4887,10360,58,9/16/14 16:05,329
4888,10364,38.4,9/16/14 16:05,535.001
4889,10363,18.7,9/16/14 16:05,730.001
4890,10361,47.5,9/16/14 16:05,288
4891,10357,33.8,9/16/14 16:20,277
4892,16981,44.9,9/16/14 16:20,240.499
4893,10356,49.9,9/16/14 16:20,375
4894,10496,52,9/16/14 16:20,277
4895,10498,64.6,9/16/14 16:20,78
4896,10499,65.8,9/16/14 16:20,219
4897,10360,59.8,9/16/14 16:20,319
4898,10364,38.4,9/16/14 16:20,535.001
4899,10363,27.7,9/16/14 16:20,494
4900,10361,49.4,9/16/14 16:20,277
4901,10357,26.7,9/16/14 16:35,351
4902,16981,39.4,9/16/14 16:35,273.985
4903,10356,47.9,9/16/14 16:35,391
4904,10496,46.9,9/16/14 16:35,307
4905,10498,66.3,9/16/14 16:35,76
4906,10499,65.5,9/16/14 16:35,220
4907,10360,59.8,9/16/14 16:35,319
4908,10364,34,9/16/14 16:35,602.999
4909,10363,27.9,9/16/14 16:35,489.999
4910,10361,42.6,9/16/14 16:35,321
4911,10357,22.8,9/16/14 16:50,409.999
4912,16981,22.2,9/16/14 16:50,486
4913,10356,39.8,9/16/14 16:50,470
4914,10496,36.5,9/16/14 16:50,395
4915,10498,61.5,9/16/14 16:50,82
4916,10499,63.2,9/16/14 16:50,228
4917,10360,58.3,9/16/14 16:50,327
4918,10364,25.6,9/16/14 16:50,800.999
4919,10363,29.4,9/16/14 16:50,466
4920,10361,33,9/16/14 16:50,414.999
4921,10357,21.9,9/16/14 17:05,427.999
4922,16981,29.4,9/16/14 17:05,367.69
4923,10356,41.8,9/16/14 17:05,448
4924,10496,46.9,9/16/14 17:05,307
4925,10498,61.5,9/16/14 17:05,82
4926,10499,62.1,9/16/14 17:05,232
4927,10360,56.3,9/16/14 17:05,339
4928,10364,23.9,9/16/14 17:05,857
4929,10363,29.9,9/16/14 17:05,458
4930,10361,37.7,9/16/14 17:05,363
4931,10357,24.7,9/16/14 17:20,379
4932,16981,40.3,9/16/14 17:20,268.089
4933,10356,52.7,9/16/14 17:20,355
4934,10496,56.3,9/16/14 17:20,256
4935,10498,40,9/16/14 17:20,126
4936,10499,63.4,9/16/14 17:20,227
4937,10360,51.3,9/16/14 17:20,372
4938,10364,23.8,9/16/14 17:20,863.001
4939,10363,21.9,9/16/14 17:20,623.999
4940,10361,47.8,9/16/14 17:20,286
4941,10357,30.5,9/16/14 17:35,307
4942,16981,30.6,9/16/14 17:35,352.367
4943,10356,42,9/16/14 17:35,446
4944,10496,37.3,9/16/14 17:35,386
4945,10498,28.3,9/16/14 17:35,178
4946,10499,45.7,9/16/14 17:35,315
4947,10360,45.3,9/16/14 17:35,421
4948,10364,23.8,9/16/14 17:35,863.001
4949,10363,26.1,9/16/14 17:35,523.999
4950,10361,48.9,9/16/14 17:35,280
4951,10357,28.7,9/16/14 17:50,326
4952,16981,23.9,9/16/14 17:50,452.473
4953,10356,33.1,9/16/14 17:50,566
4954,10496,29.1,9/16/14 17:50,495
4955,10498,34.5,9/16/14 17:50,146
4956,10499,52.6,9/16/14 17:50,274
4957,10360,51.4,9/16/14 17:50,371
4958,10364,23.8,9/16/14 17:50,863.001
4959,10363,27.4,9/16/14 17:50,499.001
4960,10361,45.4,9/16/14 17:50,301
4961,10357,30,9/16/14 18:05,312
4962,16981,23.8,9/16/14 18:05,454.433
4963,10356,30.8,9/16/14 18:05,607.999
4964,10496,29.8,9/16/14 18:05,482.999
4965,10498,26.8,9/16/14 18:05,188
4966,10499,41.9,9/16/14 18:05,344
4967,10360,42.9,9/16/14 18:05,445
4968,10364,20.5,9/16/14 18:05,1001
4969,10363,34.8,9/16/14 18:05,393
4970,10361,53.2,9/16/14 18:05,257
4971,10357,36.9,9/16/14 18:20,254
4972,16981,24.3,9/16/14 18:20,445.028
4973,10356,33.8,9/16/14 18:20,554
4974,10496,31.4,9/16/14 18:20,459.001
4975,10498,30.4,9/16/14 18:20,166
4976,10499,42.9,9/16/14 18:20,336
4977,10360,43.7,9/16/14 18:20,437
4978,10364,29.8,9/16/14 18:20,689
4979,10363,35.7,9/16/14 18:20,383
4980,10361,52.4,9/16/14 18:20,261
4981,10357,39.7,9/16/14 18:35,236
4982,16981,25.1,9/16/14 18:35,431
4983,10356,33,9/16/14 18:35,568.001
4984,10496,31.4,9/16/14 18:35,459.001
4985,10498,52.5,9/16/14 18:35,96
4986,10499,55,9/16/14 18:35,262
4987,10360,46.2,9/16/14 18:35,413
4988,10364,31.5,9/16/14 18:35,651.001
4989,10363,36.5,9/16/14 18:35,375
4990,10361,52.8,9/16/14 18:35,259
4991,10357,53.2,9/16/14 18:50,176
4992,16981,24.4,9/16/14 18:50,443.5
4993,10356,32.7,9/16/14 18:50,572
4994,10496,31.8,9/16/14 18:50,453
4995,10498,56.6,9/16/14 18:50,89
4996,10499,63.4,9/16/14 18:50,227
4997,10360,56.1,9/16/14 18:50,340
4998,10364,48.1,9/16/14 18:50,427
4999,10363,41.3,9/16/14 18:50,331
5000,10361,53.6,9/16/14 18:50,255
5001,10357,61.6,9/16/14 19:05,152
5002,16981,27.4,9/16/14 19:05,393.724
5003,10356,37.4,9/16/14 19:05,500
5004,10496,47.2,9/16/14 19:05,305
5005,10498,65.5,9/16/14 19:05,77.0001
5006,10499,65.8,9/16/14 19:05,219
5007,10360,55.8,9/16/14 19:05,342
5008,10364,48.1,9/16/14 19:05,427
5009,10363,42.6,9/16/14 19:05,321
5010,10361,52.4,9/16/14 19:05,261
5011,10357,65,9/16/14 19:20,144
5012,16981,56,9/16/14 19:20,193
5013,10356,52,9/16/14 19:20,360
5014,10496,62.9,9/16/14 19:20,229
5015,10498,59.3,9/16/14 19:20,85
5016,10499,52.7,9/16/14 19:20,273
5017,10360,50.5,9/16/14 19:20,378
5018,10364,49.4,9/16/14 19:20,415
5019,10363,44.6,9/16/14 19:20,307
5020,10361,54.1,9/16/14 19:20,253
5021,10357,65,9/16/14 19:35,144
5022,16981,56,9/16/14 19:35,193
5023,10356,51.7,9/16/14 19:35,362
5024,10496,57.8,9/16/14 19:35,249
5025,10498,60.7,9/16/14 19:35,83
5026,10499,41.3,9/16/14 19:35,349
5027,10360,38,9/16/14 19:35,502
5028,10364,49.3,9/16/14 19:35,416
5029,10363,53.6,9/16/14 19:35,255
5030,10361,47.3,9/16/14 19:35,289
5031,10357,66.9,9/16/14 19:50,140
5032,16981,53,9/16/14 19:50,203.823
5033,10356,52,9/16/14 19:50,360
5034,10496,56,9/16/14 19:50,257
5035,10498,63.8,9/16/14 19:50,79
5036,10499,66.4,9/16/14 19:50,217
5037,10360,61.2,9/16/14 19:50,312
5038,10364,50,9/16/14 19:50,410
5039,10363,51.2,9/16/14 19:50,267
5040,10361,50.3,9/16/14 19:50,272
5041,10357,65.5,9/16/14 20:05,143
5042,16981,54.5,9/16/14 20:05,198
5043,10356,52.6,9/16/14 20:05,356
5044,10496,56.3,9/16/14 20:05,256
5045,10498,63.8,9/16/14 20:05,79
5046,10499,66.1,9/16/14 20:05,218
5047,10360,58.2,9/16/14 20:05,328
5048,10364,52.1,9/16/14 20:05,394
5049,10363,51.2,9/16/14 20:05,267
5050,10361,53,9/16/14 20:05,258
5051,10357,68.8,9/16/14 20:20,136
5052,16981,53.4,9/16/14 20:20,202.4
5053,10356,53.5,9/16/14 20:20,350
5054,10496,58.5,9/16/14 20:20,246
5055,10498,66.3,9/16/14 20:20,76
5056,10499,63.7,9/16/14 20:20,226
5057,10360,54.5,9/16/14 20:20,350
5058,10364,52.1,9/16/14 20:20,394
5059,10363,49.7,9/16/14 20:20,275
5060,10361,51.4,9/16/14 20:20,266
5061,10357,66.9,9/16/14 20:35,140
5062,16981,51.6,9/16/14 20:35,209.47
5063,10356,57.1,9/16/14 20:35,328
5064,10496,58.8,9/16/14 20:35,245
5065,10498,60,9/16/14 20:35,84
5066,10499,61.5,9/16/14 20:35,234
5067,10360,56.6,9/16/14 20:35,337
5068,10364,52.1,9/16/14 20:35,394
5069,10363,49.4,9/16/14 20:35,277
5070,10361,55.2,9/16/14 20:35,248
5071,10357,68.8,9/16/14 20:50,136
5072,16981,48.9,9/16/14 20:50,220.634
5073,10356,57.1,9/16/14 20:50,328
5074,10496,59.8,9/16/14 20:50,241
5075,10498,61.5,9/16/14 20:50,82
5076,10499,62.6,9/16/14 20:50,230
5077,10360,56.6,9/16/14 20:50,337
5078,10364,39.9,9/16/14 20:50,514
5079,10363,49.7,9/16/14 20:50,275
5080,10361,50.5,9/16/14 20:50,271
5081,10357,63.2,9/16/14 21:05,148
5082,16981,48.9,9/16/14 21:05,220.634
5083,10356,53.2,9/16/14 21:05,352
5084,10496,55.6,9/16/14 21:05,259
5085,10498,60,9/16/14 21:05,84
5086,10499,63.7,9/16/14 21:05,226
5087,10360,58,9/16/14 21:05,329
5088,10364,45.2,9/16/14 21:05,454
5089,10363,49.7,9/16/14 21:05,275
5090,10361,56.3,9/16/14 21:05,243
5091,10357,70.9,9/16/14 21:20,132
5092,16981,50.7,9/16/14 21:20,212.995
5093,10356,55.1,9/16/14 21:20,340
5094,10496,59.3,9/16/14 21:20,243
5095,10498,64.6,9/16/14 21:20,78
5096,10499,66.7,9/16/14 21:20,216
5097,10360,56.6,9/16/14 21:20,337
5098,10364,50.5,9/16/14 21:20,406
5099,10363,43.7,9/16/14 21:20,313
5100,10361,50.9,9/16/14 21:20,269
5101,10357,67.3,9/16/14 21:35,139
5102,16981,50,9/16/14 21:35,215.981
5103,10356,54.7,9/16/14 21:35,342
5104,10496,50.2,9/16/14 21:35,287
5105,10498,66.3,9/16/14 21:35,76
5106,10499,67.3,9/16/14 21:35,214
5107,10360,59.4,9/16/14 21:35,321
5108,10364,50.5,9/16/14 21:35,406
5109,10363,57,9/16/14 21:35,240
5110,10361,50.9,9/16/14 21:35,269
5111,10357,68.8,9/16/14 21:50,136
5112,16981,47.9,9/16/14 21:50,225.472
5113,10356,55.5,9/16/14 21:50,337
5114,10496,60,9/16/14 21:50,240
5115,10498,66.3,9/16/14 21:50,76
5116,10499,60.5,9/16/14 21:50,238
5117,10360,55.3,9/16/14 21:50,345
5118,10364,51.2,9/16/14 21:50,401
5119,10363,57,9/16/14 21:50,240
5120,10361,45.3,9/16/14 21:50,302
5121,10357,63.7,9/16/14 22:05,147
5122,16981,49,9/16/14 22:05,220.472
5123,10356,55.5,9/16/14 22:05,337
5124,10496,52.9,9/16/14 22:05,272
5125,10498,65.5,9/16/14 22:05,77.0001
5126,10499,63.7,9/16/14 22:05,226
5127,10360,57,9/16/14 22:05,335
5128,10364,52.1,9/16/14 22:05,394
5129,10363,57,9/16/14 22:05,240
5130,10361,49.6,9/16/14 22:05,276
5131,10357,70.4,9/16/14 22:20,133
5132,16981,39.7,9/16/14 22:20,271.764
5133,10356,54.3,9/16/14 22:20,345
5134,10496,58.5,9/16/14 22:20,246
5135,10498,63.8,9/16/14 22:20,79
5136,10499,68.6,9/16/14 22:20,210
5137,10360,58.7,9/16/14 22:20,325
5138,10364,53.3,9/16/14 22:20,385
5139,10363,44.7,9/16/14 22:20,306
5140,10361,49.6,9/16/14 22:20,276
5141,10357,65.5,9/16/14 22:35,143
5142,16981,26.9,9/16/14 22:35,402.059
5143,10356,53,9/16/14 22:35,353
5144,10496,56.9,9/16/14 22:35,253
5145,10498,63.8,9/16/14 22:35,79
5146,10499,66.1,9/16/14 22:35,218
5147,10360,59.1,9/16/14 22:35,323
5148,10364,53.3,9/16/14 22:35,385
5149,10363,48.7,9/16/14 22:35,281
5150,10361,50.9,9/16/14 22:35,269
5151,10357,62.8,9/16/14 22:50,149
5152,16981,39.6,9/16/14 22:50,272.46
5153,10356,53.2,9/16/14 22:50,352
5154,10496,56,9/16/14 22:50,257
5155,10498,63.8,9/16/14 22:50,79
5156,10499,64.3,9/16/14 22:50,224
5157,10360,62.1,9/16/14 22:50,307
5158,10364,53.3,9/16/14 22:50,385
5159,10363,49.6,9/16/14 22:50,276
5160,10361,50.9,9/16/14 22:50,269
5161,10357,66.4,9/16/14 23:05,141
5162,16981,51,9/16/14 23:05,211.882
5163,10356,53.2,9/16/14 23:05,352
5164,10496,57.8,9/16/14 23:05,249
5165,10498,67.2,9/16/14 23:05,75
5166,10499,64.3,9/16/14 23:05,224
5167,10360,58.7,9/16/14 23:05,325
5168,10364,53.9,9/16/14 23:05,381
5169,10363,48.7,9/16/14 23:05,281
5170,10361,50.9,9/16/14 23:05,269
5171,10357,66.9,9/16/14 23:20,140
5172,16981,29.1,9/16/14 23:20,371.63
5173,10356,51.4,9/16/14 23:20,364
5174,10496,56.9,9/16/14 23:20,253
5175,10498,65.5,9/16/14 23:20,77.0001
5176,10499,61.8,9/16/14 23:20,233
5177,10360,56.6,9/16/14 23:20,337
5178,10364,53.9,9/16/14 23:20,381
5179,10363,47.3,9/16/14 23:20,289
5180,10361,50.9,9/16/14 23:20,269
5181,10357,69.9,9/16/14 23:35,134
5182,16981,52.7,9/16/14 23:35,204.98
5183,10356,49.8,9/16/14 23:35,376
5184,10496,57.8,9/16/14 23:35,249
5185,10498,62.2,9/16/14 23:35,81
5186,10499,65.8,9/16/14 23:35,219
5187,10360,54.7,9/16/14 23:35,349
5188,10364,53.9,9/16/14 23:35,381
5189,10363,47,9/16/14 23:35,291
5190,10361,47,9/16/14 23:35,291
5191,10357,62.4,9/16/14 23:50,150
5192,16981,40.5,9/16/14 23:50,266.78
5193,10356,51.6,9/16/14 23:50,363
5194,10496,56.9,9/16/14 23:50,253
5195,10498,62.2,9/16/14 23:50,81
5196,10499,62.9,9/16/14 23:50,229
5197,10360,61.4,9/16/14 23:50,311
5198,10364,39.2,9/16/14 23:50,523
5199,10363,47.3,9/16/14 23:50,289
5200,10361,47,9/16/14 23:50,291
5201,10357,68.8,9/17/14 0:05,136
5202,16981,47.2,9/17/14 0:05,229
5203,10356,51.6,9/17/14 0:05,363
5204,10496,56.9,9/17/14 0:05,253
5205,10498,60.7,9/17/14 0:05,83
5206,10499,62.9,9/17/14 0:05,229
5207,10360,57.3,9/17/14 0:05,333
5208,10364,39.2,9/17/14 0:05,523
5209,10363,47.3,9/17/14 0:05,289
5210,10361,47,9/17/14 0:05,291
5211,10357,66.9,9/17/14 0:20,140
5212,16981,48.3,9/17/14 0:20,223.472
5213,10356,51.6,9/17/14 0:20,363
5214,10496,56.9,9/17/14 0:20,253
5215,10498,60.7,9/17/14 0:20,83
5216,10499,64,9/17/14 0:20,225
5217,10360,57,9/17/14 0:20,335
5218,10364,39.2,9/17/14 0:20,523
5219,10363,47.7,9/17/14 0:20,287
5220,10361,47,9/17/14 0:20,291
5221,10357,62.4,9/17/14 0:35,150
5222,16981,46.6,9/17/14 0:35,231.845
5223,10356,51.6,9/17/14 0:35,363
5224,10496,56.9,9/17/14 0:35,253
5225,10498,60.7,9/17/14 0:35,83
5226,10499,60.8,9/17/14 0:35,237
5227,10360,53.1,9/17/14 0:35,359
5228,10364,47.3,9/17/14 0:35,434
5229,10363,49.4,9/17/14 0:35,277
5230,10361,47,9/17/14 0:35,291
5231,10357,66.9,9/17/14 0:50,140
5232,16981,45.3,9/17/14 0:50,238.499
5233,10356,51.6,9/17/14 0:50,363
5234,10496,56.9,9/17/14 0:50,253
5235,10498,59.3,9/17/14 0:50,85
