pair_id,time_13,travel_13,speed,time_14,travel_14
10361,9/15/13 21:35,247,52.8,9/14/14 21:35,259
10361,9/15/13 21:50,247,47.3,9/14/14 21:50,289
10361,9/15/13 22:05,253,48,9/14/14 22:05,285
10361,9/15/13 22:20,253,47.8,9/14/14 22:20,286
10361,9/15/13 22:35,261,47.8,9/14/14 22:35,286
10361,9/15/13 22:50,253,51.6,9/14/14 22:50,265
10361,9/15/13 23:05,271,46.4,9/14/14 23:05,295
10361,9/15/13 23:20,793,42.9,9/14/14 23:20,319
10361,9/15/13 23:35,793,43,9/14/14 23:35,318
10361,9/15/13 23:50,279,43.8,9/14/14 23:50,312
10361,9/16/13 0:05,293,46.2,9/15/14 0:05,296
10361,9/16/13 0:20,293,46.8,9/15/14 0:20,292
10361,9/16/13 0:35,284,48.5,9/15/14 0:35,282
10361,9/16/13 0:50,284,45.3,9/15/14 0:50,302
10361,9/16/13 1:05,884,10.1,9/15/14 1:05,1348
10361,9/16/13 1:20,884,10.1,9/15/14 1:20,1348
10361,9/16/13 1:35,612,36.6,9/15/14 1:35,374
10361,9/16/13 1:50,612,36.6,9/15/14 1:50,374
10361,9/16/13 2:05,612,36.6,9/15/14 2:05,374
10361,9/16/13 2:20,612,36.6,9/15/14 2:20,374
10361,9/16/13 2:35,345,36.6,9/15/14 2:35,374
10361,9/16/13 2:50,338,36.6,9/15/14 2:50,374
10361,9/16/13 3:05,338,38.9,9/15/14 3:05,352
10361,9/16/13 3:20,338,38.9,9/15/14 3:20,352
10361,9/16/13 3:35,338,38.9,9/15/14 3:35,352
10361,9/16/13 3:50,338,46.2,9/15/14 3:50,296
10361,9/16/13 4:05,284,53.9,9/15/14 4:05,254
10361,9/16/13 4:20,277,53.9,9/15/14 4:20,254
10361,9/16/13 4:35,277,59.7,9/15/14 4:35,229
10361,9/16/13 4:50,247,57.2,9/15/14 4:50,239
10361,9/16/13 5:05,235,59.7,9/15/14 5:05,229
10361,9/16/13 5:20,229,57,9/15/14 5:20,240
10361,9/16/13 5:35,249,55.6,9/15/14 5:35,246
10361,9/16/13 5:50,251,57.5,9/15/14 5:50,238
10361,9/16/13 6:05,239,58.5,9/15/14 6:05,234
10361,9/16/13 6:20,251,55.2,9/15/14 6:20,248
10361,9/16/13 6:35,239,52.2,9/15/14 6:35,262
10361,9/16/13 6:50,266,51,9/15/14 6:50,268
10361,9/16/13 7:05,255,49,9/15/14 7:05,279
10361,9/16/13 7:35,257,51.4,9/15/14 7:35,266
10361,9/16/13 7:50,285,50.3,9/15/14 7:50,272
10361,9/16/13 8:20,277,49.6,9/15/14 8:20,276
10361,9/16/13 8:35,285,47.8,9/15/14 8:35,286
10361,9/16/13 8:50,273,53.9,9/15/14 8:50,254
10361,9/16/13 9:05,305,58.2,9/15/14 9:05,235
10361,9/16/13 9:20,329,51.6,9/15/14 9:20,265
10361,9/16/13 9:35,337,50.9,9/15/14 9:35,269
10361,9/16/13 9:50,285,53.2,9/15/14 9:50,257
10361,9/16/13 10:05,269,52,9/15/14 10:05,263
10361,9/16/13 10:20,261,54.9,9/15/14 10:20,249
10361,9/16/13 10:35,245,53.6,9/15/14 10:35,255
10361,9/16/13 10:50,267,53.6,9/15/14 10:50,255
10361,9/16/13 11:05,279,52.8,9/15/14 11:05,259
10361,9/16/13 11:20,261,52,9/15/14 11:20,263
10361,9/16/13 11:35,261,49,9/15/14 11:35,279
10361,9/16/13 11:50,239,52,9/15/14 11:50,263
10361,9/16/13 12:05,239,56.3,9/15/14 12:05,243
10361,9/16/13 12:20,243,52,9/15/14 12:20,263
10361,9/16/13 12:35,257,54.5,9/15/14 12:35,251
10361,9/16/13 12:50,273,55.4,9/15/14 12:50,247
10361,9/16/13 13:05,253,57.2,9/15/14 13:05,239
10361,9/16/13 13:20,256,54.7,9/15/14 13:20,250
10361,9/16/13 13:35,256,51.4,9/15/14 13:35,266
10361,9/16/13 14:05,253,53,9/15/14 14:05,258
10361,9/16/13 14:35,261,54.3,9/15/14 14:35,252
10361,9/16/13 14:50,241,52.6,9/15/14 14:50,260
10361,9/16/13 15:05,250,52.6,9/15/14 15:05,260
10361,9/16/13 15:20,266,48.2,9/15/14 15:20,284
10361,9/16/13 15:35,277,48.2,9/15/14 15:35,284
10361,9/16/13 15:50,301,36.3,9/15/14 15:50,377
10361,9/16/13 16:05,392,34.1,9/15/14 16:05,401
10361,9/16/13 16:20,418,29.9,9/15/14 16:20,456.999
10361,9/16/13 16:35,517,29.5,9/15/14 16:35,463.999
10361,9/16/13 16:50,535,34.8,9/15/14 16:50,393
10361,9/16/13 17:05,453,30.8,9/15/14 17:05,444
10361,9/16/13 17:20,447,47.3,9/15/14 17:20,289
10361,9/16/13 17:35,409,39.9,9/15/14 17:35,343
10361,9/16/13 17:50,435,43.4,9/15/14 17:50,315
10361,9/16/13 18:05,334,46.7,9/15/14 18:05,293
10361,9/16/13 18:20,262,38.5,9/15/14 18:20,355
10361,9/16/13 18:35,270,31.7,9/15/14 18:35,431.001
10361,9/16/13 18:50,276,24.5,9/15/14 18:50,558.001
10361,9/16/13 19:05,252,20.9,9/15/14 19:05,655
10361,9/16/13 19:20,255,50.5,9/15/14 19:20,271
10361,9/16/13 19:35,257,52.6,9/15/14 19:35,260
10361,9/16/13 19:50,270,52.2,9/15/14 19:50,262
10361,9/16/13 20:05,260,53.4,9/15/14 20:05,256
10361,9/16/13 20:20,257,54.7,9/15/14 20:20,250
10361,9/16/13 20:35,267,48.9,9/15/14 20:35,280
10361,9/16/13 20:50,269,50.7,9/15/14 20:50,270
10361,9/16/13 21:05,276,50.7,9/15/14 21:05,270
10361,9/16/13 21:20,278,49.6,9/15/14 21:20,276
10361,9/16/13 21:35,276,51.4,9/15/14 21:35,266
10361,9/16/13 21:50,291,46.7,9/15/14 21:50,293
10361,9/16/13 22:05,1025,46.7,9/15/14 22:05,293
10361,9/16/13 22:20,295,45.4,9/15/14 22:20,301
10361,9/16/13 22:35,295,50.5,9/15/14 22:35,271
10361,9/16/13 22:50,343,50.5,9/15/14 22:50,271
10361,9/16/13 23:05,343,49.4,9/15/14 23:05,277
10361,9/16/13 23:20,334,48.2,9/15/14 23:20,284
10361,9/16/13 23:35,294,45.6,9/15/14 23:35,300
10361,9/16/13 23:50,270,47.2,9/15/14 23:50,290
10361,9/17/13 0:05,262,47.8,9/16/14 0:05,286
10361,9/17/13 0:20,262,47.8,9/16/14 0:20,286
10361,9/17/13 0:35,262,20.3,9/16/14 0:35,674.001
10361,9/17/13 0:50,276,20.3,9/16/14 0:50,674.001
10361,9/17/13 1:05,276,11.7,9/16/14 1:05,1166
10361,9/17/13 1:20,276,11.7,9/16/14 1:20,1166
10361,9/17/13 1:35,282,11.7,9/16/14 1:35,1166
10361,9/17/13 1:50,282,11.7,9/16/14 1:50,1166
10361,9/17/13 2:05,276,11.7,9/16/14 2:05,1166
10361,9/17/13 2:20,276,35,9/16/14 2:20,391
10361,9/17/13 2:35,276,35.7,9/16/14 2:35,383
10361,9/17/13 2:50,276,42.4,9/16/14 2:50,323
10361,9/17/13 3:05,331,42.4,9/16/14 3:05,323
10361,9/17/13 3:20,341,38.8,9/16/14 3:20,353
10361,9/17/13 3:35,331,38.8,9/16/14 3:35,353
10361,9/17/13 3:50,291,42.4,9/16/14 3:50,323
10361,9/17/13 4:05,331,47.7,9/16/14 4:05,287
10361,9/17/13 4:20,282,47.7,9/16/14 4:20,287
10361,9/17/13 4:35,248,54.1,9/16/14 4:35,253
10361,9/17/13 4:50,238,60.3,9/16/14 4:50,227
10361,9/17/13 5:05,246,55.4,9/16/14 5:05,247
10361,9/17/13 5:20,254,57.5,9/16/14 5:20,238
10361,9/17/13 5:35,250,55.8,9/16/14 5:35,245
10361,9/17/13 5:50,262,60.3,9/16/14 5:50,227
10361,9/17/13 6:05,248,50.5,9/16/14 6:05,271
10361,9/17/13 6:20,242,52,9/16/14 6:20,263
10361,9/17/13 6:35,236,54.7,9/16/14 6:35,250
10361,9/17/13 6:50,250,58,9/16/14 6:50,236
10361,9/17/13 7:05,252,56.1,9/16/14 7:05,244
10361,9/17/13 7:20,272,55.6,9/16/14 7:20,246
10361,9/17/13 7:35,248,53.9,9/16/14 7:35,254
10361,9/17/13 7:50,265,55.2,9/16/14 7:50,248
10361,9/17/13 8:05,261,53.4,9/16/14 8:05,256
10361,9/17/13 8:20,270,52.2,9/16/14 8:20,262
10361,9/17/13 8:35,289,48.5,9/16/14 8:35,282
10361,9/17/13 8:50,300,37.4,9/16/14 8:50,366
10361,9/17/13 9:05,279,32.4,9/16/14 9:05,422
10361,9/17/13 9:20,353,51,9/16/14 9:20,268
10361,9/17/13 9:35,338,49.9,9/16/14 9:35,274
10361,9/17/13 9:50,280,52.2,9/16/14 9:50,262
10361,9/17/13 10:05,288,51.4,9/16/14 10:05,266
10361,9/17/13 10:20,298,43.8,9/16/14 10:20,312
10361,9/17/13 10:35,273,54.7,9/16/14 10:35,250
10361,9/17/13 10:50,273,48.9,9/16/14 10:50,280
10361,9/17/13 11:05,271,51,9/16/14 11:05,268
10361,9/17/13 11:20,267,48.9,9/16/14 11:20,280
10361,9/17/13 11:35,277,54.3,9/16/14 11:35,252
10361,9/17/13 11:50,269,53.9,9/16/14 11:50,254
10361,9/17/13 12:05,261,53.9,9/16/14 12:05,254
10361,9/17/13 12:20,265,51,9/16/14 12:20,268
10361,9/17/13 12:35,255,57.2,9/16/14 12:35,239
10361,9/17/13 12:50,257,52.8,9/16/14 12:50,259
10361,9/17/13 13:05,273,56.8,9/16/14 13:05,241
10361,9/17/13 13:20,265,54.9,9/16/14 13:20,249
10361,9/17/13 13:35,263,53.6,9/16/14 13:35,255
10361,9/17/13 13:50,267,54.5,9/16/14 13:50,251
10361,9/17/13 14:05,255,52.4,9/16/14 14:05,261
10361,9/17/13 14:20,274,52.4,9/16/14 14:20,261
10361,9/17/13 14:35,240,52.8,9/16/14 14:35,259
10361,9/17/13 14:50,262,54.5,9/16/14 14:50,251
10361,9/17/13 15:05,286,51.6,9/16/14 15:05,265
10361,9/17/13 15:20,260,53.2,9/16/14 15:20,257
10361,9/17/13 15:35,264,54.9,9/16/14 15:35,249
10361,9/17/13 15:50,260,53.6,9/16/14 15:50,255
10361,9/17/13 16:05,268,47.5,9/16/14 16:05,288
10361,9/17/13 16:20,275,49.4,9/16/14 16:20,277
10361,9/17/13 16:35,383,42.6,9/16/14 16:35,321
10361,9/17/13 16:50,383,33,9/16/14 16:50,414.999
10361,9/17/13 17:05,411,37.7,9/16/14 17:05,363
10361,9/17/13 17:20,356,47.8,9/16/14 17:20,286
10361,9/17/13 17:35,584,48.9,9/16/14 17:35,280
10361,9/17/13 17:50,742,45.4,9/16/14 17:50,301
10361,9/17/13 18:05,634,53.2,9/16/14 18:05,257
10361,9/17/13 18:20,640,52.4,9/16/14 18:20,261
10361,9/17/13 18:35,474,52.8,9/16/14 18:35,259
10361,9/17/13 18:50,428,53.6,9/16/14 18:50,255
10361,9/17/13 19:05,298,52.4,9/16/14 19:05,261
10361,9/17/13 19:20,262,54.1,9/16/14 19:20,253
10361,9/17/13 19:35,250,47.3,9/16/14 19:35,289
10361,9/17/13 19:50,261,50.3,9/16/14 19:50,272
10361,9/17/13 20:05,257,53,9/16/14 20:05,258
10361,9/17/13 20:20,269,51.4,9/16/14 20:20,266
10361,9/17/13 20:35,277,55.2,9/16/14 20:35,248
10361,9/17/13 20:50,287,50.5,9/16/14 20:50,271
10361,9/17/13 21:05,259,56.3,9/16/14 21:05,243
10361,9/17/13 21:20,261,50.9,9/16/14 21:20,269
10361,9/17/13 21:35,261,50.9,9/16/14 21:35,269
10361,9/17/13 21:50,265,45.3,9/16/14 21:50,302
10361,9/17/13 22:05,244,49.6,9/16/14 22:05,276
10361,9/17/13 22:20,260,49.6,9/16/14 22:20,276
10361,9/17/13 22:35,248,50.9,9/16/14 22:35,269
10361,9/17/13 22:50,243,50.9,9/16/14 22:50,269
10361,9/17/13 23:05,249,50.9,9/16/14 23:05,269
10361,9/17/13 23:20,249,50.9,9/16/14 23:20,269
10361,9/17/13 23:35,248,47,9/16/14 23:35,291
10361,9/17/13 23:50,248,47,9/16/14 23:50,291
10361,9/18/13 0:05,256,47,9/17/14 0:05,291
10361,9/18/13 0:20,256,47,9/17/14 0:20,291
10361,9/18/13 0:35,256,47,9/17/14 0:35,291
10361,9/18/13 0:50,256,49.4,9/17/14 0:50,277
10361,9/18/13 1:05,\N,49.4,9/17/14 1:05,277
10361,9/18/13 1:20,\N,49.4,9/17/14 1:20,277
10361,9/18/13 1:35,\N,46.4,9/17/14 1:35,295
10361,9/18/13 1:50,\N,46.4,9/17/14 1:50,295
10361,9/18/13 2:05,\N,46.4,9/17/14 2:05,295
10361,9/18/13 2:20,301,46.4,9/17/14 2:20,295
10361,9/18/13 2:35,301,46.4,9/17/14 2:35,295
10361,9/18/13 2:50,301,49.4,9/17/14 2:50,277
10361,9/18/13 3:05,301,48.3,9/17/14 3:05,283
10361,9/18/13 3:20,301,48.3,9/17/14 3:20,283
10361,9/18/13 3:35,301,48.3,9/17/14 3:35,283
10361,9/18/13 3:50,301,49.4,9/17/14 3:50,277
10361,9/18/13 4:05,260,49,9/17/14 4:05,279
10361,9/18/13 4:20,243,49,9/17/14 4:20,279
10361,9/18/13 4:35,249,51.6,9/17/14 4:35,265
10361,9/18/13 4:50,253,59.7,9/17/14 4:50,229
10361,9/18/13 5:05,232,56.3,9/17/14 5:05,243
10361,9/18/13 5:20,234,56.3,9/17/14 5:20,243
10361,9/18/13 5:35,244,59.2,9/17/14 5:35,231
10361,9/18/13 5:50,243,57.2,9/17/14 5:50,239
10361,9/18/13 6:05,254,58.2,9/17/14 6:05,235
10361,9/18/13 6:20,222,55.8,9/17/14 6:20,245
10361,9/18/13 6:35,252,57.2,9/17/14 6:35,239
10361,9/18/13 6:50,244,55.4,9/17/14 6:50,247
10361,9/18/13 7:05,264,44.1,9/17/14 7:05,310
10361,9/18/13 7:20,272,50.3,9/17/14 7:20,272
10361,9/18/13 7:35,262,51.8,9/17/14 7:35,264
10361,9/18/13 7:50,253,53.9,9/17/14 7:50,254
10361,9/18/13 8:05,253,54.7,9/17/14 8:05,250
10361,9/18/13 8:20,277,53.4,9/17/14 8:20,256
10361,9/18/13 8:35,287,50.7,9/17/14 8:35,270
10361,9/18/13 8:50,305,50.7,9/17/14 8:50,270
10361,9/18/13 9:05,281,31,9/17/14 9:05,442
10361,9/18/13 9:20,271,25.5,9/17/14 9:20,536
10361,9/18/13 9:35,336,30.6,9/17/14 9:35,447
10361,9/18/13 9:50,340,32.3,9/17/14 9:50,423
10361,9/18/13 10:05,334,46.4,9/17/14 10:05,295
10361,9/18/13 10:20,334,52.2,9/17/14 10:20,262
10361,9/18/13 10:35,262,49.9,9/17/14 10:35,274
10361,9/18/13 10:50,270,53,9/17/14 10:50,258
10361,9/18/13 11:05,277,49.9,9/17/14 11:05,274
10361,9/18/13 11:20,273,52.2,9/17/14 11:20,262
10361,9/18/13 11:35,273,34,9/17/14 11:35,401.999
10361,9/18/13 11:50,273,49.6,9/17/14 11:50,276
10361,9/18/13 12:05,273,50.3,9/17/14 12:05,272
10361,9/18/13 12:20,273,46.5,9/17/14 12:20,294
10361,9/18/13 12:35,269,54.1,9/17/14 12:35,253
10361,9/18/13 12:50,268,52.4,9/17/14 12:50,261
10361,9/18/13 13:05,258,51.6,9/17/14 13:05,265
10361,9/18/13 13:20,276,54.5,9/17/14 13:20,251
10361,9/18/13 13:35,267,53.6,9/17/14 13:35,255
10361,9/18/13 13:50,263,54.9,9/17/14 13:50,249
10361,9/18/13 14:05,265,52.8,9/17/14 14:05,259
10361,9/18/13 14:20,265,21,9/17/14 14:20,652
10361,9/18/13 14:35,245,51.6,9/17/14 14:35,265
10361,9/18/13 14:50,263,52.2,9/17/14 14:50,262
10361,9/18/13 15:05,255,52.2,9/17/14 15:05,262
10361,9/18/13 15:20,255,51,9/17/14 15:20,268
10361,9/18/13 15:35,263,48,9/17/14 15:35,285
10361,9/18/13 15:50,290,43.3,9/17/14 15:50,316
10361,9/18/13 16:05,386,36.9,9/17/14 16:05,371
10361,9/18/13 16:20,464,30.9,9/17/14 16:20,442.999
10361,9/18/13 16:35,576,29.4,9/17/14 16:35,464.999
10361,9/18/13 16:50,488,25.6,9/17/14 16:50,535
10361,9/18/13 17:05,426,16.9,9/17/14 17:05,808
10361,9/18/13 17:20,536,15.4,9/17/14 17:20,888.999
10361,9/18/13 17:35,602,17.4,9/17/14 17:35,785.999
10361,9/18/13 17:50,788,14,9/17/14 17:50,978.002
10361,9/18/13 18:05,948,14.4,9/17/14 18:05,947.999
10361,9/18/13 18:20,747,13.4,9/17/14 18:20,1020
10361,9/18/13 18:35,667,13.3,9/17/14 18:35,1030
10361,9/18/13 18:50,643,14.8,9/17/14 18:50,922.001
10361,9/18/13 19:05,487,19.7,9/17/14 19:05,695.999
10361,9/18/13 19:20,271,26,9/17/14 19:20,526
10361,9/18/13 19:35,253,50.7,9/17/14 19:35,270
10361,9/18/13 19:50,259,54.7,9/17/14 19:50,250
10361,9/18/13 20:05,251,49.4,9/17/14 20:05,277
10361,9/18/13 20:20,287,51.6,9/17/14 20:20,265
10361,9/18/13 20:35,286,52.6,9/17/14 20:35,260
10361,9/18/13 20:50,286,51.8,9/17/14 20:50,264
10361,9/18/13 21:05,281,50.9,9/17/14 21:05,269
10361,9/18/13 21:20,270,48.7,9/17/14 21:20,281
10361,9/18/13 21:35,257,49.2,9/17/14 21:35,278
10361,9/18/13 21:50,287,49.2,9/17/14 21:50,278
10361,9/18/13 22:05,267,51,9/17/14 22:05,268
10361,9/18/13 22:20,265,9.7,9/17/14 22:20,1406
10361,9/18/13 22:50,289,43.8,9/17/14 22:50,312
10361,9/18/13 23:05,289,47.5,9/17/14 23:05,288
10361,9/18/13 23:20,271,29.6,9/17/14 23:20,462
10361,9/18/13 23:50,293,18.6,9/17/14 23:50,734
10361,9/19/13 0:05,301,20.7,9/18/14 0:05,659.999
10361,9/19/13 0:20,309,20.7,9/18/14 0:20,659.999
10361,9/19/13 0:35,291,24.1,9/18/14 0:35,568
10361,9/19/13 0:50,891,37.7,9/18/14 0:50,363
10361,9/19/13 1:05,949,37.7,9/18/14 1:05,363
10361,9/19/13 1:20,330,37.7,9/18/14 1:20,363
10361,9/19/13 1:35,991,37.7,9/18/14 1:35,363
10361,9/19/13 1:50,991,45.6,9/18/14 1:50,300
10361,9/19/13 2:05,330,45.6,9/18/14 2:05,300
10361,9/19/13 2:35,862,45.6,9/18/14 2:35,300
10361,9/19/13 3:50,271,41.7,9/18/14 3:50,328
10361,9/19/13 5:05,227,54.1,9/18/14 5:05,253
10361,9/19/13 6:35,235,54.1,9/18/14 6:35,253
10361,9/19/13 6:50,295,56.3,9/18/14 6:50,243
10361,9/19/13 7:05,257,52.4,9/18/14 7:05,261
10361,9/19/13 7:20,261,51.6,9/18/14 7:20,265
10361,9/19/13 7:35,275,55.8,9/18/14 7:35,245
10361,9/19/13 7:50,263,55.4,9/18/14 7:50,247
10361,9/19/13 8:05,281,53.9,9/18/14 8:05,254
10361,9/19/13 8:20,281,53.9,9/18/14 8:20,254
10361,9/19/13 8:35,311,51.8,9/18/14 8:35,264
10361,9/19/13 8:50,311,51.4,9/18/14 8:50,266
10361,9/19/13 9:05,353,49.2,9/18/14 9:05,278
10361,9/19/13 9:20,343,47.2,9/18/14 9:20,290
10361,9/19/13 9:35,373,48.3,9/18/14 9:35,283
10361,9/19/13 9:50,355,51.6,9/18/14 9:50,265
10361,9/19/13 10:05,289,49.4,9/18/14 10:05,277
10361,9/19/13 10:20,281,54.5,9/18/14 10:20,251
10361,9/19/13 10:35,289,49.6,9/18/14 10:35,276
10361,9/19/13 10:50,283,53,9/18/14 10:50,258
10361,9/19/13 11:05,285,52.6,9/18/14 11:05,260
10361,9/19/13 11:20,285,49.6,9/18/14 11:20,276
10361,9/19/13 11:35,271,51,9/18/14 11:35,268
10361,9/19/13 11:50,283,53,9/18/14 11:50,258
10361,9/19/13 12:05,285,54.7,9/18/14 12:05,250
10361,9/19/13 12:20,283,51.4,9/18/14 12:20,266
10361,9/19/13 12:35,282,53.6,9/18/14 12:35,255
10361,9/19/13 12:50,284,50.1,9/18/14 12:50,273
10361,9/19/13 13:05,270,54.5,9/18/14 13:05,251
10361,9/19/13 13:20,275,50.1,9/18/14 13:20,273
10361,9/19/13 13:35,275,51.6,9/18/14 13:35,265
10361,9/19/13 13:50,303,56.3,9/18/14 13:50,243
10361,9/19/13 14:05,273,51.6,9/18/14 14:05,265
10361,9/19/13 14:20,263,47.7,9/18/14 14:20,287
10361,9/19/13 14:35,261,52.8,9/18/14 14:35,259
10361,9/19/13 14:50,273,52.6,9/18/14 14:50,260
10361,9/19/13 15:05,283,47.7,9/18/14 15:05,287
10361,9/19/13 15:20,296,31.9,9/18/14 15:20,429
10361,9/19/13 15:35,450,26.8,9/18/14 15:35,511.001
10361,9/19/13 15:50,544,24.5,9/18/14 15:50,558.001
10361,9/19/13 16:05,605,22.7,9/18/14 16:05,601.999
10361,9/19/13 16:20,755,18.6,9/18/14 16:20,734
10361,9/19/13 16:35,929,16.8,9/18/14 16:35,812
10361,9/19/13 16:50,1275,15.3,9/18/14 16:50,895.997
10361,9/19/13 17:05,1430,13.6,9/18/14 17:05,1008
10361,9/19/13 17:20,1305,11,9/18/14 17:20,1242
10361,9/19/13 17:35,1213,14.1,9/18/14 17:35,968.002
10361,9/19/13 17:50,1168,13.5,9/18/14 17:50,1016
10361,9/19/13 18:05,1007,19.6,9/18/14 18:05,697.998
10361,9/19/13 18:20,791,25.3,9/18/14 18:20,540.001
10361,9/19/13 18:35,802,33.6,9/18/14 18:35,407
10361,9/19/13 18:50,794,35.5,9/18/14 18:50,385
10361,9/19/13 19:05,716,44,9/18/14 19:05,311
10361,9/19/13 19:20,343,48.2,9/18/14 19:20,284
10361,9/19/13 19:35,265,51,9/18/14 19:35,268
10361,9/19/13 19:50,268,49.7,9/18/14 19:50,275
10361,9/19/13 20:05,253,56.8,9/18/14 20:05,241
10361,9/19/13 20:20,243,55.4,9/18/14 20:20,247
10361,9/19/13 20:35,255,52.8,9/18/14 20:35,259
10361,9/19/13 20:50,259,52.8,9/18/14 20:50,259
10361,9/19/13 21:05,265,52,9/18/14 21:05,263
10361,9/19/13 21:20,259,50.9,9/18/14 21:20,269
10361,9/19/13 21:35,272,49.7,9/18/14 21:35,275
10361,9/19/13 21:50,262,52,9/18/14 21:50,263
10361,9/19/13 22:05,263,49,9/18/14 22:05,279
10361,9/19/13 22:20,271,50.5,9/18/14 22:20,271
10361,9/19/13 22:35,255,46.7,9/18/14 22:35,293
10361,9/19/13 22:50,253,48.2,9/18/14 22:50,284
10361,9/19/13 23:05,265,47.2,9/18/14 23:05,290
10361,9/19/13 23:20,281,40.2,9/18/14 23:20,340
10361,9/19/13 23:35,281,40.2,9/18/14 23:35,340
10361,9/19/13 23:50,263,44.6,9/18/14 23:50,307
10361,9/20/13 0:05,286,38.9,9/19/14 0:05,352
10361,9/20/13 0:20,286,37.7,9/19/14 0:20,363
10361,9/20/13 0:35,286,44.9,9/19/14 0:35,305
10361,9/20/13 0:50,286,43.2,9/19/14 0:50,317
10361,9/20/13 1:05,278,43.2,9/19/14 1:05,317
10361,9/20/13 1:20,838,45.1,9/19/14 1:20,303
10361,9/20/13 1:35,1442,9.6,9/19/14 1:35,1427.01
10361,9/20/13 1:50,1718,48.2,9/19/14 1:50,284
10361,9/20/13 2:35,1718,43.4,9/19/14 2:35,315
10361,9/20/13 3:05,1718,39.3,9/19/14 3:05,348
10361,9/20/13 3:20,258,39.3,9/19/14 3:20,348
10361,9/20/13 3:35,251,39.3,9/19/14 3:35,348
10361,9/20/13 3:50,251,46.5,9/19/14 3:50,294
10361,9/20/13 4:05,265,47.2,9/19/14 4:05,290
10361,9/20/13 4:20,251,48.2,9/19/14 4:20,284
10361,9/20/13 4:35,239,57,9/19/14 4:35,240
10361,9/20/13 4:50,235,58.2,9/19/14 4:50,235
10361,9/20/13 5:05,235,53.6,9/19/14 5:05,255
10361,9/20/13 5:20,249,56.5,9/19/14 5:20,242
10361,9/20/13 5:35,233,56.1,9/19/14 5:35,244
10361,9/20/13 5:50,265,57.5,9/19/14 5:50,238
10361,9/20/13 6:05,237,52.6,9/19/14 6:05,260
10361,9/20/13 6:20,247,55.2,9/19/14 6:20,248
10361,9/20/13 6:35,254,54.7,9/19/14 6:35,250
10361,9/20/13 6:50,254,57.5,9/19/14 6:50,238
10361,9/20/13 7:05,262,52.2,9/19/14 7:05,262
10361,9/20/13 7:20,256,52.2,9/19/14 7:20,262
10361,9/20/13 7:35,268,54.1,9/19/14 7:35,253
10361,9/20/13 7:50,276,52,9/19/14 7:50,263
10361,9/20/13 8:05,292,50.9,9/19/14 8:05,269
10361,9/20/13 8:20,311,48,9/19/14 8:20,285
10361,9/20/13 8:35,363,54.5,9/19/14 8:35,251
10361,9/20/13 8:50,325,50.1,9/19/14 8:50,273
10361,9/20/13 9:05,337,50.3,9/19/14 9:05,272
10361,9/20/13 9:20,271,50.3,9/19/14 9:20,272
10361,9/20/13 9:35,296,51.4,9/19/14 9:35,266
10361,9/20/13 9:50,261,49.9,9/19/14 9:50,274
10361,9/20/13 10:05,277,46.7,9/19/14 10:05,293
10361,9/20/13 10:20,275,54.9,9/19/14 10:20,249
10361,9/20/13 10:35,267,52.4,9/19/14 10:35,261
10361,9/20/13 10:50,265,55.4,9/19/14 10:50,247
10361,9/20/13 11:05,274,53.2,9/19/14 11:05,257
10361,9/20/13 11:20,262,50.5,9/19/14 11:20,271
10361,9/20/13 11:35,265,49.7,9/19/14 11:35,275
10361,9/20/13 11:50,285,56.3,9/19/14 11:50,243
10361,9/20/13 12:05,259,52.4,9/19/14 12:05,261
10361,9/20/13 12:20,273,56.3,9/19/14 12:20,243
10361,9/20/13 12:35,265,56.1,9/19/14 12:35,244
10361,9/20/13 12:50,277,59.5,9/19/14 12:50,230
10361,9/20/13 13:05,275,51.2,9/19/14 13:05,267
10361,9/20/13 13:20,291,49.7,9/19/14 13:20,275
10361,9/20/13 13:35,263,49.4,9/19/14 13:35,277
10361,9/20/13 14:35,277,41.7,9/19/14 14:35,328
10361,9/20/13 14:50,267,35.6,9/19/14 14:50,384
10361,9/20/13 15:05,272,31.7,9/19/14 15:05,432
10361,9/20/13 15:20,280,29.7,9/19/14 15:20,461
10361,9/20/13 15:35,418,28.3,9/19/14 15:35,483.999
10361,9/20/13 15:50,532,20.5,9/19/14 15:50,666.001
10361,9/20/13 16:05,580,17.1,9/19/14 16:05,797.998
10361,9/20/13 16:20,737,14.5,9/19/14 16:20,945.999
10361,9/20/13 16:35,900,13.9,9/19/14 16:35,981.997
10361,9/20/13 16:50,1044,13.1,9/19/14 16:50,1048
10361,9/20/13 17:05,1329,12.2,9/19/14 17:05,1124
10361,9/20/13 17:20,1283,11.8,9/19/14 17:20,1164
10361,9/20/13 17:35,1148,12.4,9/19/14 17:35,1104
10361,9/20/13 17:50,1236,13.2,9/19/14 17:50,1034
10361,9/20/13 18:05,1258,19.4,9/19/14 18:05,705.999
10361,9/20/13 18:20,1164,28.4,9/19/14 18:20,482.001
10361,9/20/13 18:35,952,33.7,9/19/14 18:35,406
10361,9/20/13 18:50,527,36.9,9/19/14 18:50,371
10361,9/20/13 19:05,690,42.4,9/19/14 19:05,323
10361,9/20/13 19:20,277,48.7,9/19/14 19:20,281
10361,9/20/13 19:35,251,52.4,9/19/14 19:35,261
10361,9/20/13 19:50,275,53.2,9/19/14 19:50,257
10361,9/20/13 20:05,277,53.9,9/19/14 20:05,254
10361,9/20/13 20:20,253,47.5,9/19/14 20:20,288
